Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_D_TELESHRINE_RELIC_DUPLICATE,,You cannot use the Teleportation Shrine because two or more of your creatures have the same Relic attuned to them at the same time.,テレポーテーション祠を使用できません。二体以上の生物が同時に同じレリックを調律しているためです。,"Du kannst den Teleportationsschrein nicht benutzen, weil zwei oder mehr deiner Kreaturen gleichzeitig mit demselben Relikt verbunden sind.",Vous ne pouvez pas utiliser l'Autel de Téléportation car deux ou plusieurs de vos créatures ont la même Relique accordée à elles en même temps.,No puedes usar el Santuario de Teletransporte porque dos o más de tus criaturas tienen la misma Reliquia sintonizada al mismo tiempo.,Você não pode usar o Santuário de Teletransporte porque duas ou mais de suas criaturas têm o mesmo Relíquia sintonizada a elas ao mesmo tempo.,"Вы не можете использовать Святилище Телепортации, потому что два или более ваших существа имеют настроенную на них одну и ту же Реликвию одновременно.",Non puoi usare il Santuario di Teletrasporto perché due o più delle tue creature hanno lo stesso Reliquia sintonizzata contemporaneamente.,你無法使用傳送神殿，因為你的兩個或更多生物同時裝備了相同的聖物。,你无法使用传送神龛，因为你有两个或更多生物同时同调了相同的圣物。,두 마리 이상의 생물이 동시에 같은 유물에 동조되어 있기 때문에 순간이동 신단을 사용할 수 없습니다.,"Nie możesz użyć Kapliczki Teleportacji, ponieważ dwa lub więcej twoich stworzeń ma dostrojony do siebie ten sam Relikt w tym samym czasie.","Ви не можете використати Святиню Телепортації, оскільки двоє чи більше ваших істот мають одночасно налаштований на них один і той самий Релікт.",Je kunt het Teleportatie-schrijn niet gebruiken omdat twee of meer van je wezens tegelijkertijd op hetzelfde Relikwie zijn afgestemd.,İki veya daha fazla yaratığınız aynı anda aynı Kutsal Emanet'e bağlı olduğu için Işınlanma Tapınağı'nı kullanamazsınız.
L_D_TELESHRINE_AVATARS,,You cannot use the Teleportation Shrine because you have more Avatar creatures in your party than you're allowed.,テレポーテーション祠は使用できません。パーティーに許可されている数よりも多くのアバタークリーチャーがいるためです。,"Du kannst den Teleportationsschrein nicht benutzen, weil du mehr Avatar-Kreaturen in deiner Gruppe hast, als erlaubt sind.",Vous ne pouvez pas utiliser l'Autel de Téléportation car vous avez plus de créatures Avatar dans votre groupe que ce qui est autorisé.,No puedes usar el Santuario de Teletransporte porque tienes más criaturas Avatar en tu grupo de las permitidas.,Você não pode usar o Santuário de Teletransporte porque tem mais criaturas Avatar em seu grupo do que é permitido.,"Вы не можете использовать Святилище Телепортации, потому что в вашем отряде больше существ Аватаров, чем разрешено.",Non puoi usare il Santuario di Teletrasporto perché hai più creature Avatar nel tuo gruppo di quante ne siano consentite.,由於你的隊伍中擁有的化身生物數量超過允許上限，因此無法使用傳送神殿。,你无法使用传送神龛，因为你的队伍中的化身生物数量超过了允许的上限。,당신의 파티에 허용된 것보다 더 많은 아바타 생물이 있기 때문에 텔레포트 신단을 사용할 수 없습니다.,"Nie możesz użyć Kapliczki Teleportacji, ponieważ masz w swojej drużynie więcej stworzeń Awatara, niż jest dozwolone.","Ви не можете використати Святиню Телепортації, оскільки у вашій групі більше істот Аватарів, ніж дозволено.",Je kunt het Teleportatie-schrijn niet gebruiken omdat je meer Avatarwezens in je groep hebt dan is toegestaan.,Partinizde izin verilenden daha fazla Avatar yaratığı olduğu için Işınlanma Tapınağı'nı kullanamazsınız.
L_D_TELESHRINE_EVERETT,,You should speak with Everett first.,エヴェレットと先に話すべきだ。,Du solltest zuerst mit Everett sprechen.,Tu devrais d'abord parler à Everett.,Deberías hablar con Everett primero.,Você deveria falar com Everett primeiro.,Сначала тебе следует поговорить с Эвереттом.,Dovresti parlare prima con Everett.,你應該先和艾弗雷特談談。,你应该先和埃弗雷特交谈。,먼저 에버렛과 대화해야 합니다.,Powinieneś najpierw porozmawiać z Everettem.,Вам слід спочатку поговорити з Евереттом.,Je zou eerst met Everett moeten spreken.,Önce Everett ile konuşmalısın.
L_D_TELESHRINE_PARIAH,,You cannot bring more than three creatures into a realm while using the Pariah specialization.,パライア特化を使用している間、領域に3体以上の生物を連れて行くことはできません。,"Du kannst nicht mehr als drei Kreaturen in ein Reich bringen, während du die Ausgestoßenen-Spezialisierung verwendest.",Vous ne pouvez pas amener plus de trois créatures dans un royaume en utilisant la spécialisation Paria.,No puedes llevar más de tres criaturas a un reino mientras usas la especialización Paria.,Você não pode trazer mais de três criaturas para um reino enquanto usa a especialização Pária.,"Вы не можете привести более трех существ в мир, используя специализацию Изгой.",Non puoi portare più di tre creature in un regno mentre utilizzi la specializzazione Paria.,使用賤民專精時，你無法帶超過三隻生物進入領域。,使用被弃者专精时，你无法携带超过三只生物进入领域。,당신은 파리아 특성화를 사용하는 동안 세 마리 이상의 생물을 영역에 데려올 수 없습니다.,"Nie możesz wprowadzić więcej niż trzech stworzeń do krainy, korzystając ze specjalizacji Paria.","Ви не можете привести більше трьох істот у світ, використовуючи спеціалізацію Вигнанець.",Je kunt niet meer dan drie wezens naar een rijk brengen terwijl je de Verstoteling-specialisatie gebruikt.,Pariah uzmanlığını kullanırken bir diyara üçten fazla yaratık getiremezsin.
L_D_TELESHRINE_DEPRIVED,,You cannot bring any {RACE_Avatar} creatures into a realm while using the Deprived specialization.,{RACE_Avatar}の生物は、Deprivedの特殊化を使用している間、領域に連れて行くことはできません。,"Du kannst keine {RACE_Avatar} Kreaturen in ein Reich bringen, während du die Entbehrlich-Spezialisierung verwendest.",Vous ne pouvez pas amener de créatures {RACE_Avatar} dans un royaume lorsque vous utilisez la spécialisation Démuni.,No puedes llevar ninguna criatura {RACE_Avatar} a un reino mientras uses la especialización Despojado.,Você não pode trazer nenhuma criatura {RACE_Avatar} para um reino enquanto estiver usando a especialização Privado.,"Вы не можете приводить существ {RACE_Avatar} в мир, используя специализацию Обделённый.",Non puoi portare alcuna creatura {RACE_Avatar} in un regno mentre utilizzi la specializzazione Privato.,使用剝奪專精時，你無法將任何{RACE_Avatar}生物帶入領域。,使用被剥夺者专精时，你无法携带任何{RACE_Avatar}生物进入领域。,{RACE_Avatar} 생물은 박탈된 특성화를 사용하는 동안 영역에 데려올 수 없습니다.,"Nie możesz wprowadzić żadnych stworzeń {RACE_Avatar} do krainy, gdy używasz specjalizacji Ogołocony.","Ви не можете привести жодних істот {RACE_Avatar} у світ, використовуючи спеціалізацію Знедолений.",Je kunt geen {RACE_Avatar} wezens meenemen naar een rijk terwijl je de Ontbering-specialisatie gebruikt.,Yoksun uzmanlığını kullanırken herhangi bir {RACE_Avatar} yaratığını bir diyara getiremezsin.
L_D_ELIZE1,,"Spirit of Elize:\nGreetings, {PLAYERNAME}. Have you come to turn in your Rune of Prophecies?\n\nLet's see how well you performed...",スピリット・オブ・エリーゼ：\nようこそ、{PLAYERNAME}。予言のルーンを納めに来たのかい？\n\nさて、どれほどの成果を上げたか見てみよう…,"Geist von Elize:\nSei gegrüßt, {PLAYERNAME}. Bist du gekommen, um deine Rune der Prophezeiungen abzugeben?\n\nLass uns sehen, wie gut du dich geschlagen hast...","Esprit d'Elize :\nSalutations, {PLAYERNAME}. Êtes-vous venu rendre votre Rune de Prophéties ?\n\nVoyons comment vous vous êtes débrouillé...","Espíritu de Elize:\nSaludos, {PLAYERNAME}. ¿Has venido a entregar tu Runa de Profecías?\n\nVeamos qué tan bien lo hiciste...","Espírito de Elize:\nSaudações, {PLAYERNAME}. Você veio entregar sua Runa das Profecias?\n\nVamos ver como você se saiu...","Дух Элизы:\nПриветствую, {PLAYERNAME}. Ты пришёл сдать свою Руну Пророчеств?\n\nДавай посмотрим, как хорошо ты справился...","Spirito di Elize:\nSaluti, {PLAYERNAME}. Sei venuto a consegnare la tua Runa delle Profezie?\n\nVediamo quanto bene hai fatto...",伊莉絲之靈：\n您好，{PLAYERNAME}。您是來交還您的預言符文嗎？\n\n讓我們看看您表現得如何...,伊莉丝之灵：\n日安，{PLAYERNAME}。你是来提交预言符文的吗？\n\n让我看看你表现得如何……,"Spirit of Elize:\n안녕하세요, {PLAYERNAME}. 예언의 룬을 제출하러 오셨나요?\n\n얼마나 잘 수행했는지 볼까요...","Duch Elize:\nWitaj, {PLAYERNAME}. Czy przyszedłeś oddać swój Runiczny Kamień Przepowiedni?\n\nZobaczmy, jak dobrze sobie poradziłeś...","Дух Елізи:\nВітаю, {PLAYERNAME}. Ти прийшов віддати свою Руну Пророцтв?\n\nПодивимось, як добре ти впорався...","Geest van Elize:\nGegroet, {PLAYERNAME}. Ben je gekomen om je Rune van Voorspellingen in te leveren?\n\nLaten we eens kijken hoe goed je het hebt gedaan...","Spirit of Elize:\nSelamlar, {PLAYERNAME}. Kehanet Rün'ünü teslim etmeye mi geldin?\n\nBakalım ne kadar iyi performans göstermişsin..."
L_D_ELIZE2,1 = number of prophecy lines completed,"Spirit of Elize:\nYou completed a total of {1} lines.\n\nWell done, {PLAYERNAME}. Please accept this reward.",スピリット・オブ・イライズ:\n合計{1}行を完了しました。\n\nよくやりました、{PLAYERNAME}。この報酬をお受け取りください。,"Geist von Elize:\nDu hast insgesamt {1} Zeilen abgeschlossen.\n\nGut gemacht, {PLAYERNAME}. Bitte nimm diese Belohnung an.","Spirit of Elize:\nVous avez complété un total de {1} lignes.\n\nBien joué, {PLAYERNAME}. Veuillez accepter cette récompense.","Espíritu de Elize:\nCompletaste un total de {1} líneas.\n\nBien hecho, {PLAYERNAME}. Por favor acepta esta recompensa.","Spirit of Elize:\nVocê completou um total de {1} linhas.\n\nBem feito, {PLAYERNAME}. Por favor, aceite esta recompensa.","Дух Элизы:\nВы выполнили всего {1} линий.\n\nОтличная работа, {PLAYERNAME}. Пожалуйста, примите эту награду.","Spirito di Elize:\nHai completato un totale di {1} linee.\n\nBen fatto, {PLAYERNAME}. Accetta questa ricompensa.",伊莉絲之靈：\n你總共完成了 {1} 行。\n\n做得好，{PLAYERNAME}。請收下這份獎勵。,伊莉丝之灵：\n你总共完成了{1}条线。\n\n做得好，{PLAYERNAME}。请收下这份奖励。,"Spirit of Elize:\n총 {1}개의 라인을 완료했습니다.\n\n잘 했어요, {PLAYERNAME}. 이 보상을 받아주세요.","Spirit of Elize:\nUkończyłeś łącznie {1} linii.\n\nDobra robota, {PLAYERNAME}. Proszę, przyjmij tę nagrodę.","Дух Елізи:\nВи завершили загалом {1} рядків.\n\nМолодець, {PLAYERNAME}. Будь ласка, прийміть цю нагороду.","Spirit of Elize:\nJe hebt in totaal {1} regels voltooid.\n\nGoed gedaan, {PLAYERNAME}. Accepteer alsjeblieft deze beloning.","Spirit of Elize:\n{1} satırı tamamladın.\n\nAferin, {PLAYERNAME}. Lütfen bu ödülü kabul et."
L_D_ELIZE3,,(Your Rune of Prophecies has been refreshed with new tasks for you to complete!),(予言のルーンが更新され、新しい任務が追加されました！),(Dein Rune der Prophezeiungen wurde mit neuen Aufgaben für dich aktualisiert!),(Votre Rune des Prophéties a été actualisée avec de nouvelles tâches à accomplir !),(¡Tu Runa de Profecías ha sido renovada con nuevas tareas para que las completes!),(Sua Runa das Profecias foi atualizada com novas tarefas para você completar!),(Ваша Руна Пророчеств обновлена новыми заданиями для выполнения!),(Il tuo Runa delle Profezie è stata aggiornata con nuovi compiti da completare!),(你的預言符文已經更新了新的任務供你完成！),（你的预言符文已更新，新的任务等你完成！）,(당신의 예언의 룬이 완료할 새로운 임무로 갱신되었습니다!),(Twoja Runa Przepowiedni została odświeżona z nowymi zadaniami do wykonania!),(Ваша Руна Пророцтв оновилася новими завданнями для виконання!),(Je Rune van Voorspellingen is vernieuwd met nieuwe taken om te voltooien!),(Kehanet Rünün yeni görevlerle yenilendi!)
L_D_ELIZE4,,Spirit of Elize:\nIt seems you haven't completed any lines of Prophecies yet.,スピリット・オブ・エリーゼ：\nまだ預言の行を一つも完成させていないようですね。,"Geist von Elize:\nEs scheint, du hast noch keine Prophezeiungslinien abgeschlossen.",Esprit d'Elize :\nIl semble que vous n'ayez pas encore complété de lignes de Prophéties.,Espíritu de Elize:\nParece que aún no has completado ninguna línea de Profecías.,Espírito de Elize:\nParece que você ainda não completou nenhuma linha das Profecias.,"Дух Элизы:\nПохоже, вы еще не завершили ни одной линии Пророчеств.",Spirito di Elize:\nSembra che tu non abbia ancora completato alcuna linea delle Profezie.,伊莉絲之靈：\n看來你還沒有完成任何預言線。,伊莉丝之灵：\n看来你还没有完成任何预言线。,엘리즈의 영혼:\n아직 예언의 선을 하나도 완성하지 않은 것 같군요.,"Duch Elize:\nWygląda na to, że nie ukończyłeś jeszcze żadnej linii Proroctw.","Дух Елізи:\nСхоже, ви ще не завершили жодного рядка Пророцтв.",Geest van Elize:\nHet lijkt erop dat je nog geen enkele regel van de Profetieën hebt voltooid.,Elize'in Ruhu:\nHenüz hiçbir Kehanet satırını tamamlamamış gibi görünüyorsun.
L_D_EVERETT_PROJECT_D1,,"Everett:\nAh... that particular specialization might not be suitable for you just yet, {PLAYERNAME}.\n\nPerhaps you should first acquire a creature from the {RACE_Avatar} race. Bring me such a creature, and we will begin this project immediately!",エベレット：\nあぁ...その特殊な専門分野は、まだ{PLAYERNAME}には向いていないかもしれないな。\n\nまずは{RACE_Avatar}種族の生物を手に入れてみてはどうだろう。そのような生物を連れてきてくれれば、すぐにこのプロジェクトを始められるよ！,"Everett:\nAh... diese spezielle Spezialisierung ist für dich vielleicht noch nicht geeignet, {PLAYERNAME}.\n\nVielleicht solltest du zuerst eine Kreatur der Rasse {RACE_Avatar} erwerben. Bring mir solch eine Kreatur, und wir werden dieses Projekt sofort beginnen!","Everett :\nAh... cette spécialisation particulière pourrait ne pas vous convenir pour l'instant, {PLAYERNAME}.\n\nPeut-être devriez-vous d'abord acquérir une créature de la race {RACE_Avatar}. Apportez-moi une telle créature, et nous commencerons ce projet immédiatement !","Everett:\nAh... esa especialización en particular podría no ser adecuada para ti todavía, {PLAYERNAME}.\n\nQuizás primero deberías adquirir una criatura de la raza {RACE_Avatar}. ¡Tráeme una criatura así, y comenzaremos este proyecto de inmediato!","Everett:\nAh... essa especialização em particular pode não ser adequada para você ainda, {PLAYERNAME}.\n\nTalvez você deva primeiro adquirir uma criatura da raça {RACE_Avatar}. Traga-me tal criatura, e começaremos este projeto imediatamente!","Эверетт:\nА... эта конкретная специализация может быть пока не подходит для вас, {PLAYERNAME}.\n\nВозможно, вам сначала стоит приобрести существо расы {RACE_Avatar}. Принесите мне такое существо, и мы немедленно начнем этот проект!","Everett:\nAh... quella particolare specializzazione potrebbe non essere ancora adatta a te, {PLAYERNAME}.\n\nForse dovresti prima acquisire una creatura della razza {RACE_Avatar}. Portami una creatura del genere, e inizieremo subito questo progetto!",艾弗雷特：\n啊……那個特殊專精對你來說可能還不太合適，{PLAYERNAME}。\n\n也許你應該先獲得一隻來自{RACE_Avatar}種族的生物。帶一隻這樣的生物來給我，我們就立即開始這個計劃！,埃弗雷特：\n啊……那个特殊专精可能还不太适合你，{PLAYERNAME}。\n\n也许你应该先获得一个{RACE_Avatar}种族的生物。带给我一只这样的生物，我们就立即开始这个工程！,"에버렛:\n아... 그 특별한 전문화는 아직 당신에게 적합하지 않을 수도 있어요, {PLAYERNAME}.\n\n아마도 먼저 {RACE_Avatar} 종족의 생물을 획득해야 할 것 같군요. 그런 생물을 저에게 가져오면, 즉시 이 프로젝트를 시작하겠습니다!","Everett:\nAh... ta konkretna specjalizacja może nie być dla ciebie jeszcze odpowiednia, {PLAYERNAME}.\n\nByć może powinieneś najpierw zdobyć stworzenie z rasy {RACE_Avatar}. Przynieś mi takie stworzenie, a natychmiast rozpoczniemy ten projekt!","Еверетт:\nАх... ця конкретна спеціалізація може бути ще не зовсім підходящою для вас, {PLAYERNAME}.\n\nМожливо, вам спочатку варто здобути істоту з раси {RACE_Avatar}. Принесіть мені таку істоту, і ми негайно розпочнемо цей проект!","Everett:\nAh... die specifieke specialisatie is misschien nog niet geschikt voor jou, {PLAYERNAME}.\n\nMisschien moet je eerst een wezen van het {RACE_Avatar} ras verkrijgen. Breng me zo'n wezen, en we zullen direct met dit project beginnen!","Everett:\nAh... bu özel uzmanlık henüz senin için uygun olmayabilir, {PLAYERNAME}.\n\nBelki de önce {RACE_Avatar} ırkından bir yaratık edinmelisin. Bana böyle bir yaratık getir, ve bu projeye hemen başlayalım!"
L_D_EVERETT_PROJECT_D2,,"Everett:\nAh... that particular specialization might not be suitable for you just yet, {PLAYERNAME}. It's far too advanced for you to handle right now.\n\nPerhaps you should unlock all the other specializations and find at least one Anointment first.",エベレット：\nあぁ...その特殊化はまだあなたには向いていないかもしれませんね、{PLAYERNAME}。今のあなたが扱うには高度すぎます。\n\nおそらく、他のすべての特殊化をアンロックし、少なくとも1つの聖油を見つけるべきでしょう。,"Everett:\nAh... diese spezielle Spezialisierung ist vielleicht noch nicht das Richtige für dich, {PLAYERNAME}. Sie ist momentan viel zu fortgeschritten für dich.\n\nVielleicht solltest du erst alle anderen Spezialisierungen freischalten und mindestens eine Salbung finden.","Everett :\nAh... cette spécialisation particulière pourrait ne pas vous convenir pour l'instant, {PLAYERNAME}. C'est beaucoup trop avancé pour que vous puissiez la maîtriser maintenant.\n\nPeut-être devriez-vous d'abord débloquer toutes les autres spécialisations et trouver au moins une Onction.","Everett:\nAh... esa especialización en particular podría no ser adecuada para ti todavía, {PLAYERNAME}. Es demasiado avanzada para que puedas manejarla ahora mismo.\n\nQuizás deberías desbloquear todas las otras especializaciones y encontrar al menos una Unción primero.","Everett:\nAh... essa especialização em particular pode não ser adequada para você ainda, {PLAYERNAME}. É muito avançada para você lidar no momento.\n\nTalvez você deva desbloquear todas as outras especializações e encontrar pelo menos uma Unção primeiro.","Эверетт:\nА... эта конкретная специализация может быть пока не подходит для тебя, {PLAYERNAME}. Она слишком продвинутая, чтобы ты мог справиться с ней прямо сейчас.\n\nВозможно, тебе стоит сначала разблокировать все остальные специализации и найти хотя бы одно Помазание.","Everett:\nAh... quella specializzazione particolare potrebbe non essere adatta a te per ora, {PLAYERNAME}. È decisamente troppo avanzata perché tu possa gestirla al momento.\n\nForse dovresti prima sbloccare tutte le altre specializzazioni e trovare almeno un'Unzione.",艾弗雷特：\n啊……那個特定專精對你來說可能還不太適合，{PLAYERNAME}。目前對你而言，它還太過進階了。\n\n也許你應該先解鎖所有其他專精，並至少找到一個聖化。,埃弗雷特：\n啊……那个特殊专精可能还不太适合你，{PLAYERNAME}。它目前对你来说太超前了，你还无法应付。\n\n也许你应该先解锁所有其他专精，并至少找到一个圣油。,"에버렛:\n아... 그 특정 전문화는 아직 당신에게 적합하지 않을 것 같군요, {PLAYERNAME}. 지금으로서는 당신이 다루기에는 너무 고급 기술입니다.\n\n아마도 먼저 다른 모든 전문화를 해제하고 최소한 하나의 성유 부여를 찾아야 할 것 같습니다.","Everett:\nAh... ta konkretna specjalizacja może nie być dla ciebie jeszcze odpowiednia, {PLAYERNAME}. Jest zdecydowanie zbyt zaawansowana, byś mógł sobie z nią teraz poradzić.\n\nByć może powinieneś najpierw odblokować wszystkie inne specjalizacje i znaleźć przynajmniej jedno Namaszczenie.","Еверетт:\nАх... ця конкретна спеціалізація може бути ще не зовсім підходящою для вас, {PLAYERNAME}. Вона занадто просунута, щоб ви могли впоратися з нею зараз.\n\nМожливо, вам слід спочатку розблокувати всі інші спеціалізації та знайти принаймні одне Помазання.","Everett:\nAh... die specifieke specialisatie is misschien nog niet geschikt voor jou, {PLAYERNAME}. Het is momenteel veel te geavanceerd voor je om mee om te gaan.\n\nMisschien moet je eerst alle andere specialisaties ontgrendelen en ten minste één Zalving vinden.","Everett:\nAh... bu belirli uzmanlık alanı henüz senin için uygun olmayabilir, {PLAYERNAME}. Şu anda başa çıkabileceğinden çok daha ileri seviye.\n\nBelki önce diğer tüm uzmanlık alanlarının kilidini açmalı ve en az bir Kutsama bulmalısın."
L_D_FUSE_NO_CREATURES,,Winsomniak:\nYou need at least 2 creatures that are eligible for fusion!,Winsomniak:\n合体に適した生物が最低2体必要です！,"Winsomniak:\nDu brauchst mindestens 2 Kreaturen, die für eine Fusion geeignet sind!",Winsomniak :\nVous avez besoin d'au moins 2 créatures éligibles à la fusion !,Winsomniak:\n¡Necesitas al menos 2 criaturas que sean elegibles para la fusión!,Winsomniak:\nVocê precisa de pelo menos 2 criaturas que sejam elegíveis para fusão!,"Винсомниак:\nВам нужно как минимум 2 существа, подходящих для слияния!",Winsomniak:\nHai bisogno di almeno 2 creature idonee alla fusione!,溫索姆尼亞克：\n你需要至少2個符合融合條件的生物！,韦松尼克：\n你需要至少2个符合融合条件的生物！,Winsomniak:\n융합에 적합한 생물이 최소 2마리 이상 필요합니다!,"Winsomniak:\nPotrzebujesz co najmniej 2 stworzeń, które kwalifikują się do fuzji!","Вінсомніак:\nВам потрібно щонайменше 2 істоти, які підходять для злиття!",Winsomniak:\nJe hebt minstens 2 wezens nodig die in aanmerking komen voor fusie!,Winsomniak:\nBirleştirme için uygun en az 2 yaratığa ihtiyacın var!
L_GOD_DAMAREL_WELCOME,,"Welcome to Damarel, young peasant! I sense you've come here with good intentions. Please, make yourself at home.\n\n...and don't forget to leave a donation if you feel so inclined.",ダマレルへようこそ、若き農民よ！あなたが良い意図を持ってここに来たことが分かります。どうぞ、くつろいでください。\n\n...そして、もしよろしければ、寄付をしていくことをお忘れなく。,"Willkommen in Damarel, junger Bauer! Ich spüre, dass du mit guten Absichten hierher gekommen bist. Bitte, fühl dich wie zu Hause.\n\n...und vergiss nicht, eine Spende zu hinterlassen, wenn du dich dazu geneigt fühlst.","Bienvenue à Damarel, jeune paysan ! Je sens que tu es venu ici avec de bonnes intentions. Je t'en prie, fais comme chez toi.\n\n...et n'oublie pas de laisser un don si le cœur t'en dit.","Bienvenido a Damarel, joven campesino. Percibo que has venido aquí con buenas intenciones. Por favor, siéntete como en casa.\n\n...y no olvides dejar una donación si te sientes inclinado a hacerlo.","Bem-vindo a Damarel, jovem camponês! Sinto que você veio aqui com boas intenções. Por favor, fique à vontade.\n\n...e não se esqueça de deixar uma doação se sentir vontade.","Добро пожаловать в Дамарел, юный крестьянин! Я чувствую, что ты пришёл сюда с добрыми намерениями. Пожалуйста, располагайся как дома.\n\n...и не забудь оставить пожертвование, если у тебя возникнет такое желание.","Benvenuto a Damarel, giovane contadino! Percepisco che sei venuto qui con buone intenzioni. Per favore, fai come se fossi a casa tua.\n\n...e non dimenticare di lasciare un'offerta se te la senti.",歡迎來到達瑪雷爾，年輕的農民！我感覺你是帶著善意而來。請，把這裡當作自己的家。\n\n...如果你有這個心意的話，別忘了留下一些捐獻。,欢迎来到达玛瑞尔，年轻的贱民！我感知到你是带着善意而来。就请把这里当作自己家吧。\n\n……如果你愿意的话，别忘了留下一些捐赠。,"다마렐에 오신 것을 환영합니다, 젊은 농민이여! 당신이 좋은 의도를 가지고 이곳에 왔다고 느껴집니다. 편하게 계세요.\n\n...그리고 마음이 내킨다면 기부금을 남기는 것을 잊지 마세요.","Witaj w Damarel, młody wieśniaku! Wyczuwam, że przybyłeś tu w dobrych zamiarach. Proszę, czuj się jak u siebie.\n\n...i nie zapomnij zostawić datku, jeśli masz taką ochotę.","Ласкаво просимо до Дамарелу, юний селянине! Я відчуваю, що ти прийшов сюди з добрими намірами. Будь ласка, почувайся як вдома.\n\n...і не забудь залишити пожертву, якщо матимеш таке бажання.","Welkom in Damarel, jonge boer! Ik voel dat je hier met goede bedoelingen bent gekomen. Maak het je gemakkelijk.\n\n...en vergeet niet een donatie achter te laten als je daar zin in hebt.","Damarel'e hoş geldin, genç köylü! İyi niyetle geldiğini hissediyorum. Lütfen, kendini evinde hisset.\n\n...ve eğer gönlünden geçerse bağış yapmayı unutma."
L_GOD_LANDOFBALANCE_WELCOME,,"(Though the god does not speak, you are immediately aware of his name: Ariamaki, the God of Balance. He does not seem to trust you yet, but perhaps you can prove your worth to him and acquire his support.)",(神は言葉を発しませんが、あなたは即座に彼の名を知ります：アリアマキ、均衡の神。彼はまだあなたを信頼していないようですが、おそらくあなたは彼に自分の価値を証明し、彼の支援を得ることができるでしょう。),"(Obwohl der Gott nicht spricht, kennst du sofort seinen Namen: Ariamaki, der Gott des Gleichgewichts. Er scheint dir noch nicht zu vertrauen, aber vielleicht kannst du ihm deinen Wert beweisen und seine Unterstützung gewinnen.)","(Bien que le dieu ne parle pas, vous prenez immédiatement conscience de son nom : Ariamaki, le Dieu de l'Équilibre. Il ne semble pas encore vous faire confiance, mais peut-être pourrez-vous lui prouver votre valeur et obtenir son soutien.)","(Aunque el dios no habla, inmediatamente conoces su nombre: Ariamaki, el Dios del Equilibrio. No parece confiar en ti todavía, pero quizás puedas demostrarle tu valía y conseguir su apoyo.)","(Embora o deus não fale, você imediatamente toma conhecimento de seu nome: Ariamaki, o Deus do Equilíbrio. Ele não parece confiar em você ainda, mas talvez você possa provar seu valor para ele e conquistar seu apoio.)","(Хотя бог не говорит, вы мгновенно осознаёте его имя: Ариамаки, Бог Равновесия. Кажется, он пока не доверяет вам, но, возможно, вы сможете доказать ему свою ценность и заручиться его поддержкой.)","(Sebbene il dio non parli, sei immediatamente consapevole del suo nome: Ariamaki, il Dio dell'Equilibrio. Non sembra ancora fidarsi di te, ma forse puoi dimostrargli il tuo valore e ottenere il suo sostegno.)",（雖然神明並未開口，但你立刻知曉了祂的名字：艾里亞馬基，平衡之神。祂似乎尚未信任你，但或許你能向祂證明自己的價值，並獲得祂的支持。）,（虽然这位神明不说话，但你立刻意识到了他的名字：平衡之神阿瑞玛基。他似乎还不信任你，但也许你可以向他证明自己的价值，以获得他的支持。）,"(신이 말을 하지 않지만, 당신은 즉시 그의 이름을 알게 됩니다: 아리아마키, 균형의 신. 그는 아직 당신을 신뢰하지 않는 것 같지만, 아마도 당신은 그에게 자신의 가치를 증명하고 그의 지지를 얻을 수 있을 것입니다.)","(Choć bóg nie przemawia, natychmiast poznajesz jego imię: Ariamaki, Bóg Równowagi. Wydaje się, że jeszcze ci nie ufa, ale być może zdołasz udowodnić mu swoją wartość i zdobyć jego wsparcie.)","(Хоч бог не говорить, ви миттєво усвідомлюєте його ім'я: Аріамакі, Бог Рівноваги. Здається, він ще не довіряє вам, але, можливо, ви зможете довести йому свою цінність і здобути його підтримку.)","(Hoewel de god niet spreekt, ben je je onmiddellijk bewust van zijn naam: Ariamaki, de God van Balans. Hij lijkt je nog niet te vertrouwen, maar misschien kun je je waarde aan hem bewijzen en zijn steun verkrijgen.)","(Tanrı konuşmasa da, onun adını hemen anlarsın: Ariamaki, Denge Tanrısı. Sana henüz güvenmiyor gibi görünüyor, ancak belki ona değerini kanıtlayabilir ve desteğini kazanabilirsin.)"
