Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_QUESTNAME_TARTARITH'SHOMEWORK,,Tartarith's Homework,タルタリスの宿題,Tartariths Hausaufgabe,Le Devoir de Tartarith,Tarea de Tartarith,Lição de Casa de Tartarith,Домашнее задание Тартарита,Compiti di Tartarith,塔塔里斯的家庭作業,塔尔塔里斯布置的作业,타르타리스의 숙제,Zadanie Domowe Tartaritha,Домашнє завдання Тартаріта,Tartarith's Huiswerk,Tartarith'in Ödevi
L_QUESTDESC_TARTARITH'SHOMEWORK,,Find and read scrolls in this Realm.,この世界で巻物を見つけて読みなさい。,Finde und lies Schriftrollen in diesem Reich.,Trouvez et lisez des parchemins dans ce Royaume.,Encuentra y lee pergaminos en este Reino.,Encontre e leia pergaminhos neste Reino.,Найдите и прочитайте свитки в этом Мире.,Trova e leggi pergamene in questo Regno.,在這個境界中尋找並閱讀卷軸。,在这个领域中寻找并阅读卷轴。,이 영역에서 두루마리를 찾아 읽으세요.,Znajdź i przeczytaj zwoje w tym Królestwie.,Знайдіть і прочитайте сувої в цьому Світі.,Vind en lees rollen in dit Rijk.,Bu Diyar'da tomarları bul ve oku.
L_ITEMREQ_TARTARITH'SHOMEWORK,,Scrolls Found,発見した巻物,Gefundene Schriftrollen,Parchemins trouvés,Pergaminos Encontrados,Pergaminhos Encontrados,Найденные свитки,Pergamene Trovate,發現卷軸,已找到卷轴,발견한 두루마리,Znalezione Zwoje,Знайдені сувої,Gevonden Boekrollen,Bulunan Tomarlar
L_QUESTNAME_YOUDON'TEVENGIVEACAIRN,,You Don't Even Give a Cairn,気にもとめない,Du Gibst Nicht Mal einen Cairn,Tu t'en Fiches Complètement,No Te Importa un Montículo,Você Nem Dá a Mínima,Тебе Даже Плевать на Курган,Non Te Ne Importa Nemmeno un Tumulo,你根本毫不在意,你根本不在乎,당신은 케른에도 신경 쓰지 않아,Nie Obchodzi Cię Nawet Kopiec,Ти Навіть Не Даєш Каменю,Je Geeft Er Geen Steen Om,Umurunda Bile Değil
L_QUESTDESC_YOUDON'TEVENGIVEACAIRN,,Find cairns in this Realm.,この世界で積石塚を見つけなさい。,Finde Steinhaufen in diesem Reich.,Trouvez des cairns dans ce Royaume.,Encuentra mojones en este Reino.,Encontre marcos de pedra neste Reino.,Найдите каменные пирамиды в этом Мире.,Trova i cairn in questo Regno.,在這個境界中尋找石堆。,在这个领域中寻找石冢。,이 영역에서 돌무덤을 찾으세요.,Znajdź kopce kamienne w tym Królestwie.,Знайдіть кам'яні пірамідки в цьому Світі.,Vind steenhopen in dit Rijk.,Bu Diyar'daki taş yığınlarını bul.
L_ITEMREQ_YOUDON'TEVENGIVEACAIRN,,Cairns Found,ケルン発見,Gefundene Cairns,Cairns trouvés,Mojones Encontrados,Cairns Encontrados,Найденные Каирны,Cairn Trovati,發現石堆,已找到石冢,케언 발견,Znalezione Kopce,Знайдені Кургани,Cairns Gevonden,Bulunan Taş Yığınları
L_QUESTNAME_NATURE'SBOUNTY,,Nature's Bounty,自然の恵み,Geschenk der Natur,Nature's Bounty,Dádiva de la Naturaleza,Dádiva da Natureza,Дары Природы,Dono della Natura,自然恩澤,自然恩赐,자연의 선물,Dary Natury,Дари Природи,Natuurs Overvloed,Doğanın Bereketi
L_QUESTDESC_NATURE'SBOUNTY,,Find fruit trees in this Realm.,この世界で果樹を見つけなさい。,Finde Obstbäume in diesem Reich.,Trouvez des arbres fruitiers dans ce Royaume.,Encuentra árboles frutales en este Reino.,Encontre árvores frutíferas neste Reino.,Найдите фруктовые деревья в этом Мире.,Trova alberi da frutto in questo Regno.,在這個境界中尋找果樹。,在这个领域中寻找果树。,이 영역에서 과일 나무를 찾으세요.,Znajdź drzewa owocowe w tym Królestwie.,Знайдіть фруктові дерева в цьому Світі.,Vind fruitbomen in dit Rijk.,Bu Diyar'da meyve ağaçları bul.
L_ITEMREQ_NATURE'SBOUNTY,,Fruit Trees Found,果樹発見,Obstbäume gefunden,Arbres Fruitiers Trouvés,Árboles Frutales Encontrados,Árvores Frutíferas Encontradas,Найдены Фруктовые Деревья,Alberi da Frutto Trovati,發現果樹,已找到果树,과일 나무 발견,Znalezione Drzewa Owocowe,Знайдено Фруктові Дерева,Fruitbomen Gevonden,Meyve Ağaçları Bulundu
L_QUESTNAME_BUTWHYWASITMOVING?,,But Why Was It Moving?,なぜそれは動いていたのか？,Aber Warum Hat Es Sich Bewegt?,Mais Pourquoi Bougeait-Il ?,¿Pero Por Qué Se Movía?,Mas Por Que Estava Se Movendo?,Но Почему Оно Двигалось?,Ma Perché Si Muoveva?,但為何它會移動？,但是它为什么会动？,하지만 왜 움직이고 있었을까?,Ale Dlaczego To Się Ruszało?,Але Чому Воно Рухалося?,Maar Waarom Bewoog Het?,Ama Neden Hareket Ediyordu?
L_QUESTDESC_BUTWHYWASITMOVING?,,Find and rescue webbed victims in this Realm.,この領域で蜘蛛の巣に捕らわれた犠牲者を見つけて救出せよ。,Finde und rette eingewebte Opfer in diesem Reich.,Trouvez et secourez les victimes emprisonnées dans des toiles dans ce Royaume.,Encuentra y rescata a las víctimas atrapadas en telarañas en este Reino.,Encontre e resgate vítimas presas em teias neste Reino.,"Найдите и спасите жертв, опутанных паутиной, в этом Мире.",Trova e salva le vittime intrappolate nelle ragnatele in questo Regno.,在這個領域中尋找並解救被蜘蛛網纏住的受害者。,在这个领域中解救被网困住的受害者。,이 영역에서 거미줄에 걸린 희생자들을 찾아 구출하세요.,Znajdź i uratuj ofiary spętane pajęczyną w tym Wymiarze.,"Знайдіть та врятуйте жертв, обплутаних павутиною, у цьому Світі.",Vind en red vastgeweven slachtoffers in dit Rijk.,Ağa yakalanmış kurbanları bu Diyar'da bul ve kurtar.
L_ITEMREQ_BUTWHYWASITMOVING?,,Victims Rescued,救出された被害者,Gerettete Opfer,Victimes Secourues,Víctimas Rescatadas,Vítimas Resgatadas,Спасённые жертвы,Vittime Salvate,受害者獲救,已解救受害者,구출된 희생자,Uratowane ofiary,Врятовані жертви,Geredde Slachtoffers,Kurtarılan Kurbanlar
L_QUESTNAME_THEDECORATEDSOLDIER,,The Decorated Soldier,勲章を持つ兵士,Der Geschmückte Soldat,Le Soldat Décoré,El Soldado Condecorado,O Soldado Condecorado,Заслуженный Солдат,Il Soldato Decorato,榮耀軍士,装饰华丽的士兵,훈장을 받은 군인,Zasłużony Żołnierz,Прикрашений Солдат,De Gedecoreerde Soldaat,Madalyalı Asker
L_QUESTDESC_THEDECORATEDSOLDIER,,Find coats of arms in this Realm.,この世界で紋章を見つけなさい。,Finde Wappen in diesem Reich.,Trouvez des blasons dans ce Royaume.,Encuentra escudos de armas en este Reino.,Encontre brasões de armas neste Reino.,Найдите гербы в этом Королевстве.,Trova stemmi araldici in questo Regno.,在這個境界中尋找紋章。,在这个领域中寻找盾形纹章。,이 왕국에서 문장(紋章)을 찾으세요.,Znajdź herby w tym Królestwie.,Знайдіть герби в цьому Королівстві.,Vind wapenschilden in dit Rijk.,Bu Diyar'da armaları bul.
L_ITEMREQ_THEDECORATEDSOLDIER,,Coats of Arms Found,発見した紋章,Gefundene Wappen,Blasons trouvés,Escudos de Armas Encontrados,Brasões Encontrados,Найденные гербы,Stemmi Trovati,發現紋章,已找到盾形纹章,발견한 문장,Znalezione Herby,Знайдені герби,Gevonden Familiewapens,Bulunan Armalar
L_QUESTNAME_GODOFFALSITY,,God of Falsity,虚偽の神,Gott der Falschheit,Dieu de la Fausseté,Dios de la Falsedad,Deus da Falsidade,Бог Лжи,Dio della Falsità,虛偽之神,虚伪之神,거짓의 신,Bóg Fałszu,Бог Обману,God van Valsheid,Sahtelik Tanrısı
L_QUESTDESC_GODOFFALSITY,,Find Alexandria's altar in this realm.,この世界でアレクサンドリアの祭壇を見つけなさい。,Finde Alexandrias Altar in diesem Reich.,Trouvez l'autel d'Alexandria dans ce royaume.,Encuentra el altar de Alexandria en este reino.,Encontre o altar de Alexandria neste reino.,Найдите алтарь Александрии в этом мире.,Trova l'altare di Alexandria in questo regno.,在這個領域中尋找亞歷山德里亞的祭壇。,在这个领域中寻找亚历山大的祭坛。,이 영역에서 알렉산드리아의 제단을 찾으세요.,Znajdź ołtarz Aleksandrii w tym wymiarze.,Знайдіть вівтар Александрії в цьому світі.,Vind het altaar van Alexandria in dit rijk.,Bu alemdeki Alexandria'nın sunağını bul.
L_ITEMREQ_GODOFFALSITY,,,,,,,,,,,,,,,,
L_QUESTNAME_GODDESSOFEARTH,,Goddess of Earth,大地の女神,Göttin der Erde,Déesse de la Terre,Diosa de la Tierra,Deusa da Terra,Богиня Земли,Dea della Terra,大地女神,大地女神,대지의 여신,Bogini Ziemi,Богиня Землі,Godin van de Aarde,Toprak Tanrıçası
L_QUESTDESC_GODDESSOFEARTH,,Find Anneltha's altar in this realm.,アネルサの祭壇をこの世界で見つけなさい。,Finde Annelthas Altar in diesem Reich.,Trouvez l'autel d'Anneltha dans ce royaume.,Encuentra el altar de Anneltha en este reino.,Encontre o altar de Anneltha neste reino.,Найдите алтарь Аннелты в этом мире.,Trova l'altare di Anneltha in questo regno.,在這個領域中尋找安妮爾薩的祭壇。,在这个领域中寻找安妮莎的祭坛。,이 영역에서 안넬타의 제단을 찾으세요.,Znajdź ołtarz Annelthy w tym wymiarze.,Знайдіть вівтар Аннелти в цьому світі.,Vind Anneltha's altaar in dit rijk.,Anneltha'nın sunağını bu diyarda bul.
L_ITEMREQ_GODDESSOFEARTH,,,,,,,,,,,,,,,,
L_QUESTNAME_GODOFBALANCE,,God of Balance,均衡の神,Gott des Gleichgewichts,Dieu de l'Équilibre,Dios del Equilibrio,Deus do Equilíbrio,Бог Равновесия,Dio dell'Equilibrio,平衡之神,平衡之神,균형의 신,Bóg Równowagi,Бог Рівноваги,God van Evenwicht,Denge Tanrısı
L_QUESTDESC_GODOFBALANCE,,Find Ariamaki's altar in this realm.,アリアマキの祭壇をこの世界で見つけなさい。,Finde Ariamakis Altar in diesem Reich.,Trouvez l'autel d'Ariamaki dans ce royaume.,Encuentra el altar de Ariamaki en este reino.,Encontre o altar de Ariamaki neste reino.,Найдите алтарь Ариамаки в этом мире.,Trova l'altare di Ariamaki in questo regno.,在這個領域中尋找亞里亞瑪基的祭壇。,在这个领域中寻找阿瑞玛基的祭坛。,이 영역에서 아리아마키의 제단을 찾으세요.,Znajdź ołtarz Ariamakiego w tym wymiarze.,Знайдіть вівтар Аріамакі в цьому світі.,Vind Ariamaki's altaar in dit rijk.,Ariamaki'nin sunağını bu diyarda bul.
L_ITEMREQ_GODOFBALANCE,,,,,,,,,,,,,,,,
L_QUESTNAME_GODOFSTRIFE,,God of Strife,争いの神,Gott des Streits,Dieu de la Discorde,Dios de la Discordia,Deus da Discórdia,Бог Раздора,Dio della Discordia,紛爭之神,争斗之神,분쟁의 신,Bóg Niezgody,Бог Розбрату,God van Tweedracht,Çekişme Tanrısı
L_QUESTDESC_GODOFSTRIFE,,Find Genaros' altar in this realm.,ゲナロスの祭壇をこの領域で見つけなさい。,Finde Genaros' Altar in diesem Reich.,Trouvez l'autel de Genaros dans ce royaume.,Encuentra el altar de Genaros en este reino.,Encontre o altar de Genaros neste reino.,Найдите алтарь Генароса в этом мире.,Trova l'altare di Genaros in questo regno.,在這個領域中尋找傑納洛斯的祭壇。,在这个领域中寻找杰纳罗斯的祭坛。,이 영역에서 제나로스의 제단을 찾으세요.,Znajdź ołtarz Genarosa w tym wymiarze.,Знайдіть вівтар Генароса в цьому світі.,Vind Genaros' altaar in dit rijk.,Genaros'un sunağını bu diyarda bul.
L_ITEMREQ_GODOFSTRIFE,,,,,,,,,,,,,,,,
L_QUESTNAME_GODDESSOFCREATION,,Goddess of Creation,創造の女神,Göttin der Schöpfung,Déesse de la Création,Diosa de la Creación,Deusa da Criação,Богиня Созидания,Dea della Creazione,創造女神,创造女神,창조의 여신,Bogini Stworzenia,Богиня Творіння,Godin van de Schepping,Yaratılış Tanrıçası
L_QUESTDESC_GODDESSOFCREATION,,Find Muse's altar in this realm.,ミューズの祭壇をこの領域で見つけなさい。,Finde Muses Altar in diesem Reich.,Trouvez l'autel de Muse dans ce royaume.,Encuentra el altar de Musa en este reino.,Encontre o altar da Musa neste reino.,Найдите алтарь Музы в этом мире.,Trova l'altare di Musa in questo regno.,在這個領域中尋找繆斯的祭壇。,在这个领域中寻找缪斯的祭坛。,이 영역에서 뮤즈의 제단을 찾으세요.,Znajdź ołtarz Muzy w tym wymiarze.,Знайдіть вівтар Музи в цьому світі.,Vind het altaar van Muse in dit rijk.,Bu alemdeki Muse'un sunağını bul.
L_ITEMREQ_GODDESSOFCREATION,,,,,,,,,,,,,,,,
L_QUESTNAME_GODDESSOFUNCERTAINTY,,Goddess of Uncertainty,不確実性の女神,Göttin der Ungewissheit,Déesse de l'Incertitude,Diosa de la Incertidumbre,Deusa da Incerteza,Богиня Неопределённости,Dea dell'Incertezza,不確定女神,不确定女神,불확실성의 여신,Bogini Niepewności,Богиня Невизначеності,Godin van Onzekerheid,Belirsizlik Tanrıçası
L_QUESTDESC_GODDESSOFUNCERTAINTY,,Find Reclusa's altar in this realm.,レクルーサの祭壇をこの領域で見つけなさい。,Finde Reclusas Altar in diesem Reich.,Trouvez l'autel de Reclusa dans ce royaume.,Encuentra el altar de Reclusa en este reino.,Encontre o altar de Reclusa neste reino.,Найдите алтарь Реклузы в этом мире.,Trova l'altare di Reclusa in questo regno.,在這個領域中尋找雷克魯薩的祭壇。,在这个领域中寻找瑞克露莎的祭坛。,이 영역에서 레클루사의 제단을 찾으세요.,Znajdź ołtarz Reclusy w tym wymiarze.,Знайдіть вівтар Реклюзи в цьому світі.,Vind Reclusa's altaar in dit rijk.,Reclusa'nın sunağını bu diyarda bul.
L_ITEMREQ_GODDESSOFUNCERTAINTY,,,,,,,,,,,,,,,,
L_QUESTNAME_GODOFSCIENCE,,God of Science,科学の神,Gott der Wissenschaft,Dieu de la Science,Dios de la Ciencia,Deus da Ciência,Бог Науки,Dio della Scienza,科學之神,科学之神,과학의 신,Bóg Nauki,Бог Науки,God van de Wetenschap,Bilim Tanrısı
L_QUESTDESC_GODOFSCIENCE,,Find 4080's altar in this realm.,この世界で4080の祭壇を見つけなさい。,Finde 4080s Altar in diesem Reich.,Trouvez l'autel de 4080 dans ce royaume.,Encuentra el altar de 4080 en este reino.,Encontre o altar de 4080 neste reino.,Найдите алтарь 4080 в этом мире.,Trova l'altare di 4080 in questo regno.,在這個領域中尋找4080的祭壇。,在这个领域中寻找4080的祭坛。,이 영역에서 4080의 제단을 찾으세요.,Znajdź ołtarz 4080 w tym wymiarze.,Знайдіть вівтар 4080 у цьому світі.,Vind het altaar van 4080 in dit rijk.,Bu alemdeki 4080'in sunağını bul.
L_ITEMREQ_GODOFSCIENCE,,,,,,,,,,,,,,,,
L_QUESTNAME_GODDESSOFPROPHECY,,Goddess of Prophecy,予言の女神,Göttin der Prophezeiung,Déesse de la Prophétie,Diosa de la Profecía,Deusa da Profecia,Богиня Пророчества,Dea della Profezia,預言女神,预言女神,예언의 여신,Bogini Przepowiedni,Богиня Пророцтва,Godin van Profetie,Kehanet Tanrıçası
L_QUESTDESC_GODDESSOFPROPHECY,,Find Shallan's altar in this realm.,シャランの祭壇をこの領域で見つけなさい。,Finde Shallans Altar in diesem Reich.,Trouvez l'autel de Shallan dans ce royaume.,Encuentra el altar de Shallan en este reino.,Encontre o altar de Shallan neste reino.,Найдите алтарь Шаллан в этом мире.,Trova l'altare di Shallan in questo regno.,在這個領域中尋找莎蘭的祭壇。,在这个领域中找到莎兰的祭坛。,이 영역에서 샬란의 제단을 찾으세요.,Znajdź ołtarz Shallan w tym wymiarze.,Знайдіть вівтар Шаллан у цьому світі.,Vind Shallan's altaar in dit rijk.,Shallan'ın sunağını bu alemde bul.
L_ITEMREQ_GODDESSOFPROPHECY,,,,,,,,,,,,,,,,
L_QUESTNAME_GODOFFUSION,,God of Fusion,融合の神,Gott der Fusion,Dieu de la Fusion,Dios de la Fusión,Deus da Fusão,Бог Слияния,Dio della Fusione,融合之神,融合之神,융합의 신,Bóg Fuzji,Бог Злиття,God van Fusie,Birleşim Tanrısı
L_QUESTDESC_GODOFFUSION,,Find T'mere M'rgo's altar in this realm.,T'mere M'rgoの祭壇をこの世界で見つけなさい。,Finde T'mere M'rgos Altar in diesem Reich.,Trouvez l'autel de T'mere M'rgo dans ce royaume.,Encuentra el altar de T'mere M'rgo en este reino.,Encontre o altar de T'mere M'rgo neste reino.,Найдите алтарь Т'мере М'рго в этом мире.,Trova l'altare di T'mere M'rgo in questo regno.,在這個領域中尋找提米爾·莫戈的祭壇。,在这个领域中寻找特米尔·莫尔戈的祭坛。,이 영역에서 트메르 므르고의 제단을 찾으세요.,Znajdź ołtarz T'mere M'rgo w tym wymiarze.,Знайдіть вівтар Т'мере М'рго в цьому світі.,Vind het altaar van T'mere M'rgo in dit rijk.,T'mere M'rgo'nun sunağını bu alemde bul.
L_ITEMREQ_GODOFFUSION,,,,,,,,,,,,,,,,
L_QUESTNAME_SELF-MADEMAESTRO,,Self-Made Maestro,自作の名匠,Selbstgemachter Maestro,Maestro Autodidacte,Maestro Autodidacta,Maestro Autodidata,Самоучка-Маэстро,Maestro Autodidatta,自製大師,自制大师,자수성가한 명장,Samorodny Maestro,Самородний Маестро,Zelfgemaakte Maestro,Kendi Kendini Yetiştiren Usta
L_QUESTDESC_SELF-MADEMAESTRO,,Use the Music Crystals in this realm to compose a song.,この世界の音楽クリスタルを使って曲を作りましょう。,"Benutze die Musikkristalle in diesem Reich, um ein Lied zu komponieren.",Utilisez les Cristaux de Musique dans ce royaume pour composer une chanson.,Usa los Cristales Musicales en este reino para componer una canción.,Use os Cristais Musicais neste reino para compor uma canção.,"Используйте Музыкальные Кристаллы в этом мире, чтобы сочинить песню.",Usa i Cristalli Musicali in questo regno per comporre una canzone.,使用這個領域中的音樂水晶來譜寫一首歌。,使用这个领域中的音乐水晶来创作一首歌。,이 영역에 있는 음악 수정을 사용하여 노래를 작곡하세요.,"Użyj Kryształów Muzycznych w tym świecie, aby skomponować pieśń.","Використовуйте Музичні Кристали в цьому світі, щоб скласти пісню.",Gebruik de Muziekkristallen in dit rijk om een lied te componeren.,Bu alemdeki Müzik Kristallerini kullanarak bir şarkı bestele.
L_ITEMREQ_SELF-MADEMAESTRO,,Songs Composed,作曲,Komponierte Lieder,Chansons Composées,Canciones Compuestas,Músicas Compostas,Написанные песни,Brani Composti,歌曲創作,已创作歌曲,작곡된 노래,Skomponowane utwory,Створені пісні,Gecomponeerde Liedjes,Bestelenen Şarkılar
L_QUESTNAME_REDSTONES,,Red Stones,赤い石,Rote Steine,Pierres Rouges,Piedras Rojas,Pedras Vermelhas,Красные Камни,Pietre Rosse,紅寶石,红色石头,붉은 돌,Czerwone Kamienie,Червоні Камені,Rode Stenen,Kırmızı Taşlar
L_QUESTDESC_REDSTONES,,Collect Red Magnetic Stones in this Realm.,この世界で赤い磁石石を集めよう。,Sammle Rote Magnetsteine in diesem Reich.,Collectez des Pierres Magnétiques Rouges dans ce Royaume.,Recolecta Piedras Magnéticas Rojas en este Reino.,Colete Pedras Magnéticas Vermelhas neste Reino.,Соберите Красные Магнитные Камни в этом Мире.,Raccogli Pietre Magnetiche Rosse in questo Regno.,在這個領域中收集紅色磁石。,在这个领域中收集红色磁石。,이 영역에서 붉은 자석석을 수집하세요.,Zbieraj Czerwone Magnetyczne Kamienie w tym Wymiarze.,Зберіть Червоні Магнітні Камені в цьому Світі.,Verzamel Rode Magnetische Stenen in dit Rijk.,Bu Diyar'da Kırmızı Manyetik Taşları topla.
L_ITEMREQ_REDSTONES,,Red Stones Found,赤い石を発見,Rote Steine gefunden,Pierres Rouges Trouvées,Piedras Rojas Encontradas,Pedras Vermelhas Encontradas,Найдены Красные Камни,Pietre Rosse Trovate,發現紅色石頭,已找到红色石头,붉은 돌 발견,Znaleziono Czerwone Kamienie,Знайдено Червоні Камені,Rode Stenen Gevonden,Kırmızı Taşlar Bulundu
L_QUESTNAME_BLUESTONES,,Blue Stones,青い石,Blaue Steine,Pierres Bleues,Piedras Azules,Pedras Azuis,Синие Камни,Pietre Blu,藍色石頭,发现蓝色石头,푸른 돌,Niebieskie Kamienie,Сині Камені,Blauwe Stenen,Mavi Taşlar
L_QUESTDESC_BLUESTONES,,Collect Blue Magnetic Stones in this Realm.,この世界で青い磁石石を集めよう。,Sammle Blaue Magnetsteine in diesem Reich.,Collectez des Pierres Magnétiques Bleues dans ce Royaume.,Recolecta Piedras Magnéticas Azules en este Reino.,Colete Pedras Magnéticas Azuis neste Reino.,Соберите Синие Магнитные Камни в этом Мире.,Raccogli Pietre Magnetiche Blu in questo Regno.,在這個境界中收集藍色磁石。,在这个领域中收集蓝色磁石。,이 영역에서 푸른 자석돌을 수집하세요.,Zbieraj Niebieskie Magnetyczne Kamienie w tym Wymiarze.,Зберіть Сині Магнітні Камені в цьому Світі.,Verzamel Blauwe Magnetische Stenen in dit Rijk.,Bu Diyar'da Mavi Manyetik Taşları topla.
L_ITEMREQ_BLUESTONES,,Blue Stones Found,青い石を発見,Blaue Steine gefunden,Pierres Bleues Trouvées,Piedras Azules Encontradas,Pedras Azuis Encontradas,Синие Камни Найдены,Pietre Blu Trovate,發現藍色石頭,已找到蓝色石头,파란 돌 발견,Znaleziono Niebieskie Kamienie,Знайдено Сині Камені,Blauwe Stenen Gevonden,Mavi Taşlar Bulundu
L_QUESTNAME_ANUNEXPECTEDDONATION,,An Unexpected Donation,思いがけない寄付,Eine unerwartete Spende,Une Donation Inattendue,Una Donación Inesperada,Uma Doação Inesperada,Неожиданное пожертвование,Una Donazione Inaspettata,意外的捐贈,意外的捐赠,예상치 못한 기부,Niespodziewana Darowizna,Неочікуване пожертвування,Een Onverwachte Donatie,Beklenmedik Bir Bağış
L_QUESTDESC_ANUNEXPECTEDDONATION,,Make an offering to the Glowing Pits in this Realm to appease Anneltha.,現世界の輝く穴に供物を捧げ、アンネルサを鎮めよ。,"Bringe den Leuchtenden Gruben in diesem Reich ein Opfer dar, um Anneltha zu besänftigen.",Faites une offrande aux Fosses Luisantes de ce Royaume pour apaiser Anneltha.,Haz una ofrenda a los Pozos Resplandecientes en este Reino para apaciguar a Anneltha.,Faça uma oferenda aos Poços Brilhantes neste Reino para apaziguar Anneltha.,"Сделайте подношение Светящимся Ямам в этом Мире, чтобы умилостивить Аннельту.",Fai un'offerta ai Pozzi Luminosi in questo Regno per placare Anneltha.,在此界域中向熒光深淵獻祭，以平息安妮爾薩的怒火。,在这个领域中向发光深坑捐赠以安抚安妮莎。,이 영역에서 빛나는 구덩이에 제물을 바쳐 안넬타를 달래십시오.,"Złóż ofiarę Świecącym Dołom w tym Królestwie, aby przebłagać Annelthę.","Зробіть підношення до Сяючих Ям у цьому Світі, щоб умилостивити Аннелту.",Breng een offer aan de Lichtgevende Putten in dit Rijk om Anneltha tevreden te stellen.,Anneltha'yı yatıştırmak için bu Diyar'daki Parlayan Çukurlara bir adak sun.
L_ITEMREQ_ANUNEXPECTEDDONATION,,Offerings,供物,Opfergaben,Offrandes,Ofrendas,Oferendas,Подношения,Offerte,供品,捐赠,공물,Ofiary,Підношення,Offers,Adaklar
L_QUESTNAME_BOTTOMLESSPITS,,Bottomless Pits,底なし穴,Bodenlose Gruben,Fosses Sans Fond,Pozos Sin Fondo,Poços Sem Fundo,Бездонные Ямы,Fosse Senza Fondo,無底深淵,无底深坑,끝없는 구덩이,Bezdennie Otchłanie,Бездонні Ями,Bodemloze Putten,Dipsiz Çukurlar
L_QUESTDESC_BOTTOMLESSPITS,,"Find Pit Worms that are minding their own business. Then, kill them.",自分のことに集中しているピットワームを見つけなさい。そして、それらを倒しなさい。,"Finde Grubenlarven, die einfach nur ihr Ding machen. Dann töte sie.","Trouvez des Vers des Fosses qui ne dérangent personne. Puis, tuez-les.","Encuentra gusanos de fosa que estén ocupándose de sus asuntos. Luego, mátalos.","Encontre Vermes de Fosso que estão cuidando da própria vida. Depois, mate-os.","Найдите Ямных Червей, которые занимаются своими делами. Затем убейте их.","Trova i Vermi della Fossa che se ne stanno per conto loro. Poi, uccidili.",找到正在自顧自的坑道蟲。然後，殺了牠們。,找到正在自顾自挖坑的深坑蠕虫。然后，杀了它们。,"자기 일에 열중하고 있는 구덩이 벌레들을 찾으세요. 그리고, 그들을 죽이세요.","Znajdź Dołowe Robaki, które zajmują się swoimi sprawami. Następnie zabij je.","Знайдіть Ямових Хробаків, які займаються своїми справами. Потім вбийте їх.",Vind Putwormen die zich met hun eigen zaken bezighouden. Dood ze vervolgens.,"Kendi hallerinde olan Çukur Solucanlarını bul. Sonra, onları öldür."
L_ITEMREQ_BOTTOMLESSPITS,,Pit Worms Killed,ピットワームを倒した,Getötete Grubenwürmer,Vers des Fosses Tués,Gusanos de Fosa Eliminados,Vermes do Poço Eliminados,Убито Ямных Червей,Vermi della Fossa Uccisi,坑蟲已擊殺,已击杀深坑蠕虫,구덩이 벌레 처치,Zabite Dołowe Robaki,Вбито Ямових Черв'яків,Gedode Putwormen,Öldürülen Çukur Solucanları
L_QUESTNAME_THEEXTERMINATORHASARRIVED,,The Exterminator Has Arrived,駆除人が到着した,Der Kammerjäger ist eingetroffen,L'Exterminateur Est Arrivé,El Exterminador Ha Llegado,O Exterminador Chegou,Истребитель Прибыл,L'Eliminatore È Arrivato,滅蟲專家已抵達,灭虫者已抵达,구충자가 도착했다,Dezynfektor Przybył,Винищувач прибув,De Verdelger Is Gearriveerd,Haşere İmhacısı Geldi
L_QUESTDESC_THEEXTERMINATORHASARRIVED,,Find and destroy Waspids in their hives.,ハイブにいるワスピッドを見つけて倒せ。,Finde und zerstöre Wespiden in ihren Nestern.,Trouvez et détruisez les Guêpides dans leurs ruches.,Encuentra y destruye a los Avispoides en sus colmenas.,Encontre e destrua Vespídeos em suas colmeias.,Найдите и уничтожьте Оснидов в их ульях.,Trova e distruggi i Vespidi nei loro alveari.,在蜂巢中找出並消滅蜂蟲。,在蜂巢中找到并消灭黄蜂。,벌집에서 와스피드를 찾아 파괴하세요.,Znajdź i zniszcz Waspidy w ich gniazdach.,Знайдіть і знищіть Васпідів у їхніх вуликах.,Vind en vernietig Waspids in hun nesten.,Kovanlarındaki Arıböceklerini bul ve yok et.
L_ITEMREQ_THEEXTERMINATORHASARRIVED,,Waspids Exterminated,ワスピッド駆除完了,Wespiden Ausgerottet,Guêpides Exterminés,Avispoides Exterminados,Vespídeos Exterminados,Осы Уничтожены,Vespidi Sterminati,黃蜂族殲滅,已消灭黄蜂,말벌류 박멸,Waspidy Wytępione,Знищено Осоїдів,Waspids Uitgeroeid,Yaban Arıları İmha Edildi
L_QUESTNAME_BACKTOTHEJUNKHEAP,,Back to the Junk Heap,ジャンクヒープに戻る,Zurück zum Schrotthaufen,Retour au Tas de Ferraille,Volver al Montón de Chatarra,De Volta ao Monte de Sucata,Назад на Свалку,Ritorno al Cumulo di Rottami,回到廢料堆,回到废料堆,고물 더미로 돌아가기,Powrót na Złomowisko,Назад до Купи Мотлоху,Terug naar de Afvalhoop,Hurda Yığınına Geri Dön
