Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_OW_FAIRYORBS,,You sense great power in this orb.,この球体から強大な力を感じる。,Du spürst große Macht in dieser Kugel.,Tu sens un grand pouvoir dans cet orbe.,Sientes un gran poder en este orbe.,Você sente um grande poder neste orbe.,Вы чувствуете великую силу в этом шаре.,Percepisci un grande potere in questo globo.,你感覺到這個寶珠蘊含著強大的力量。,你感觉到这个宝石中蕴含着强大的力量。,당신은 이 구체에서 강력한 힘을 감지합니다.,Wyczuwasz wielką moc w tej kuli.,Ви відчуваєте велику силу в цій сфері.,Je voelt grote kracht in deze bol.,Bu kürede büyük bir güç hissediyorsun.
L_OW_GALLERY_MASOCHISTS,,This peculiar statue is carved with such vivid detail that you'd swear it was alive.\n\nOh. It is. It attacks!,この奇妙な像は、まるで生きているかのように鮮明な細部まで彫られている。\n\nあっ。本当に生きていた。襲ってきた！,"Diese seltsame Statue ist mit solch lebendigen Details geschnitzt, dass man schwören könnte, sie wäre lebendig.\n\nOh. Ist sie auch. Sie greift an!",Cette statue étrange est sculptée avec des détails si vifs que vous jureriez qu'elle est vivante.\n\nOh. Elle l'est. Elle attaque !,Esta peculiar estatua está tallada con un detalle tan vívido que jurarías que está viva.\n\n¡Oh! Lo está. ¡Te ataca!,Esta estátua peculiar é esculpida com detalhes tão vívidos que você juraria que ela está viva.\n\nAh. Ela está. Ela ataca!,"Эта странная статуя вырезана с такими яркими деталями, что можно поклясться, будто она живая.\n\nОх. Так и есть. Она атакует!",Questa strana statua è scolpita con dettagli così vividi che giureresti sia viva.\n\nOh. Lo è. Attacca!,這座奇特的雕像雕刻得如此栩栩如生，你幾乎要以為它是活的了。\n\n噢，它真的是活的。它發動攻擊了！,这座奇特的雕像雕刻得如此栩栩如生，你发誓它曾是活的。\n\n哦，它确实是活的。它发起了攻击！,이 기묘한 조각상은 너무나 생생한 디테일로 조각되어 있어서 살아있다고 맹세할 정도입니다.\n\n오. 정말 살아있네요. 공격해옵니다!,"Ta osobliwa statua jest wyrzeźbiona z tak żywymi detalami, że przysiągłbyś, że jest żywa.\n\nOch. Ona jest. Atakuje!","Ця дивна статуя вирізьблена з такими яскравими деталями, що ви могли б присягнутися, що вона жива.\n\nО. Так і є. Вона атакує!",Dit eigenaardige standbeeld is met zulk levendig detail gebeeldhouwd dat je zou zweren dat het leeft.\n\nOh. Dat doet het ook. Het valt aan!,Bu tuhaf heykel öyle canlı detaylarla oyulmuş ki yaşadığına yemin edebilirsin.\n\nAh. Zaten yaşıyor. Saldırıyor!
L_OW_GALLERY_ANIMATION,,"This statue seems to be enchanted with some manner of magic unlike any you've ever seen before. Upon your approach, the magic swirling around the statue seems to move more aggressively until at long last, you're blinded by a brilliant green hue.\n\nAfter regaining your vision, you realize that the statue has taken on a life of its own. It attacks!",この像は、あなたがこれまで見たことのないような魔法で魅了されているようだ。あなたが近づくと、像の周りを渦巻く魔法はより激しく動き始め、ついには眩しい緑色の光であなたの視界が奪われる。\n\n視力を取り戻すと、像が命を吹き込まれたことに気づく。像が攻撃してきた！,"Diese Statue scheint mit einer Art Magie verzaubert zu sein, wie du sie noch nie zuvor gesehen hast. Bei deiner Annäherung scheint die Magie, die um die Statue wirbelt, aggressiver zu werden, bis du schließlich von einem brillanten grünen Schimmer geblendet wirst.\n\nNachdem du deine Sehkraft wiedererlangt hast, erkennst du, dass die Statue ein Eigenleben entwickelt hat. Sie greift an!","Cette statue semble être enchantée par une forme de magie comme vous n'en avez jamais vue auparavant. À votre approche, la magie tourbillonnant autour de la statue semble s'agiter plus agressivement jusqu'à ce que, finalement, vous soyez aveuglé par une brillante teinte verte.\n\nAprès avoir retrouvé la vue, vous réalisez que la statue a pris vie. Elle attaque !","Esta estatua parece estar encantada con algún tipo de magia diferente a cualquiera que hayas visto antes. Al acercarte, la magia que gira alrededor de la estatua parece moverse más agresivamente hasta que, por fin, quedas cegado por un brillante resplandor verde.\n\nDespués de recuperar la visión, te das cuenta de que la estatua ha cobrado vida por sí misma. ¡Te ataca!","Esta estátua parece estar encantada com algum tipo de magia diferente de qualquer outra que você já tenha visto antes. Ao se aproximar, a magia que rodopia ao redor da estátua parece se mover mais agressivamente até que, por fim, você é cegado por um brilhante tom verde.\n\nDepois de recuperar sua visão, você percebe que a estátua ganhou vida própria. Ela ataca!","Эта статуя, кажется, зачарована каким-то видом магии, непохожим ни на что из того, что вы когда-либо видели. При вашем приближении магия, кружащаяся вокруг статуи, начинает двигаться более агрессивно, пока наконец вас не ослепляет яркое зеленое сияние.\n\nПосле того как зрение возвращается, вы понимаете, что статуя ожила. Она атакует!","Questa statua sembra essere incantata con un tipo di magia diverso da qualsiasi altro tu abbia mai visto prima. Al tuo avvicinarti, la magia che vortica attorno alla statua sembra muoversi più aggressivamente finché, alla fine, vieni accecato da un brillante bagliore verde.\n\nDopo aver recuperato la vista, ti rendi conto che la statua ha preso vita. Attacca!",這座雕像似乎被某種你從未見過的魔法所附魔。當你靠近時，環繞在雕像周圍的魔法似乎變得更加激烈，直到最後，你被一道耀眼的綠光所致盲。\n\n當你恢復視力後，你發現雕像已經有了自己的生命。它發動攻擊！,这座雕像似乎被某种你从未见过的魔法所附魔。当你靠近时，环绕在雕像周围的魔法似乎变得更加激烈，直到最后，你被一道耀眼的绿光所致盲。\n\n当你恢复视力后，你意识到雕像已经有了自己的生命。它发起了攻击！,"이 석상은 당신이 전에 본 적 없는 종류의 마법으로 마법이 걸린 것 같습니다. 당신이 다가가자, 석상 주위를 맴도는 마법이 더욱 공격적으로 움직이기 시작하더니 마침내 눈부신 녹색 빛에 당신의 시야가 가려집니다.\n\n시력을 되찾은 후, 당신은 석상이 생명을 얻었다는 것을 깨닫습니다. 석상이 공격해옵니다!","Ta statua wydaje się być zaklęta magią, jakiej nigdy wcześniej nie widziałeś. Gdy się zbliżasz, magia wirująca wokół posągu zaczyna poruszać się bardziej agresywnie, aż w końcu oślepia cię intensywna zielona poświata.\n\nPo odzyskaniu wzroku zdajesz sobie sprawę, że statua ożyła. Atakuje!","Ця статуя, здається, зачарована якимось видом магії, якого ви ніколи раніше не бачили. Коли ви наближаєтесь, магія, що кружляє навколо статуї, починає рухатися агресивніше, доки нарешті вас не засліплює яскраве зелене сяйво.\n\nПісля того, як до вас повертається зір, ви розумієте, що статуя ожила. Вона атакує!","Deze standbeeld lijkt betoverd te zijn met een soort magie die je nog nooit eerder hebt gezien. Bij je nadering lijkt de magie die rond het standbeeld wervelt agressiever te bewegen totdat je uiteindelijk verblind wordt door een briljante groene gloed.\n\nNadat je je zicht hebt teruggekregen, besef je dat het standbeeld tot leven is gekomen. Het valt aan!","Bu heykel, daha önce hiç görmediğiniz türden bir büyüyle büyülenmiş gibi görünüyor. Yaklaştığınızda, heykelin etrafında dönen büyü daha saldırgan bir şekilde hareket etmeye başlıyor ve sonunda parlak yeşil bir ışıkla gözleriniz kamaşıyor.\n\nGörüşünüzü geri kazandığınızda, heykelin canlandığını fark ediyorsunuz. Saldırıyor!"
L_OW_PAINTBRUSH1,,This paint brush seems to have taken on a life of its own.,この絵筆は自分の意思を持ったかのようだ。,Dieser Pinsel scheint ein Eigenleben entwickelt zu haben.,Ce pinceau semble avoir pris vie par lui-même.,Este pincel parece haber cobrado vida propia.,Este pincel parece ter ganhado vida própria.,"Эта кисть, похоже, зажила собственной жизнью.",Questo pennello sembra aver preso vita propria.,這支畫筆似乎有了自己的生命。,这支画笔似乎有了自己的生命。,이 붓은 마치 생명을 얻은 것처럼 보인다.,Ten pędzel wydaje się żyć własnym życiem.,"Цей пензлик, здається, зажив власним життям.",Dit penseel lijkt een eigen leven te hebben gekregen.,Bu boya fırçası sanki kendi hayatını kazanmış gibi görünüyor.
L_OW_PAINTBRUSH2,,Drat! It ran away. Better catch it!,しまった！逃げられてしまった。早く捕まえなきゃ！,Verflixt! Es ist weggelaufen. Fang es besser!,Zut ! Il s'est enfui. Il faut l'attraper !,¡Rayos! Se escapó. ¡Mejor atraparlo!,Droga! Fugiu. É melhor pegá-lo!,Черт! Оно убежало. Лучше поймать его!,Accidenti! È scappato. Meglio acchiapparlo!,可惡！牠跑掉了。快去抓住牠！,糟糕！它跑掉了。赶紧抓住它！,제기랄! 도망쳐 버렸어. 빨리 잡아야겠어!,Psiakrew! Uciekło. Lepiej je złap!,От халепа! Воно втекло. Краще спіймай його!,Verdorie! Het is weggerend. Vang het snel!,Hay aksi! Kaçtı. Onu yakalamalısın!
L_OW_CLOCK_PROMPT,,"As you approach the antique clock, the voice of Alexandria floods your mind.\n\n""What is it you desire most, my friend?"", he asks.",古い時計に近づくと、アレクサンドリアの声があなたの心に流れ込んでくる。\n\n「何を一番望んでいるのかね、友よ？」と彼は尋ねる。,"Als du dich der antiken Uhr näherst, durchflutet Alexandrias Stimme deinen Geist.\n\n""Was begehrst du am meisten, mein Freund?","Alors que vous vous approchez de l\'horloge antique, la voix d\'Alexandria envahit votre esprit.\n\n""Que désirez-vous le plus, mon ami ?","Al acercarte al reloj antiguo, la voz de Alexandria inunda tu mente.\n\n""¿Qué es lo que más deseas, mi amigo?","Ao se aproximar do relógio antigo, a voz de Alexandria inunda sua mente.\n\n""O que você mais deseja, meu amigo?","Когда вы приближаетесь к старинным часам, голос Александрии наполняет ваш разум.\n\n""Чего ты желаешь больше всего, мой друг?","Mentre ti avvicini all\'orologio antico, la voce di Alexandria inonda la tua mente.\n\n""Cosa desideri di più, amico mio?",當你走近這座古董鐘時，亞歷山大的聲音湧入你的腦海。\n\n「我的朋友，你最渴望的是什麼？」他問道。,"当你走近这座古董钟时，亚历山大的声音涌入你的脑海。\n\n""我的朋友，你最渴望的是什么？""他问道。","골동품 시계에 다가가자, 알렉산드리아의 목소리가 당신의 마음을 가득 채웁니다.\n\n""내 친구여, 당신이 가장 원하는 것은 무엇인가요?","Gdy zbliżasz się do zabytkowego zegara, głos Aleksandrii wypełnia twój umysł.\n\n""Czego pragniesz najbardziej, przyjacielu?","Коли ви наближаєтесь до старовинного годинника, голос Александрії заповнює ваш розум.\n\n""Чого ти бажаєш найбільше, мій друже?","Terwijl je de antieke klok nadert, overspoelt de stem van Alexandria je gedachten.\n\n""Wat is het dat je het meest verlangt, mijn vriend?","Antik saate yaklaştığınızda, Alexandria\'nın sesi zihninizi dolduruyor.\n\n""En çok neyi arzuluyorsun, dostum?"
L_OW_CLOCK1,,Aid me against the foes in your realm.,汝の領域に潜む敵に対し、我に力を貸せ。,Helft mir gegen die Feinde in eurem Reich.,Aidez-moi contre les ennemis de votre royaume.,Ayúdame contra los enemigos en tu reino.,Ajude-me contra os inimigos em seu reino.,Помоги мне против врагов в твоём мире.,Aiutami contro i nemici nel tuo regno.,協助我對抗你領域中的敵人。,帮助我对抗你领域中的敌人。,당신의 영역에 있는 적들을 상대로 나를 도와주시오.,Wspomóż mnie przeciwko wrogom w twym królestwie.,Допоможи мені проти ворогів у твоєму світі.,Help mij tegen de vijanden in jouw rijk.,Diyarınızdaki düşmanlara karşı bana yardım edin.
L_OW_CLOCK2,,Grant me wealth beyond my imagination.,想像を超える富を私に与えよ。,Gewähre mir Reichtum jenseits meiner Vorstellungskraft.,Accorde-moi une richesse au-delà de mon imagination.,Concédeme riqueza más allá de mi imaginación.,Conceda-me riqueza além da minha imaginação.,Даруй мне богатство за пределами моего воображения.,Concedimi ricchezze oltre ogni mia immaginazione.,賜予我超乎想像的財富。,赐予我超乎想象的财富。,상상을 초월하는 부를 내게 허락하소서.,Obdarz mnie bogactwem przekraczającym moje wyobrażenia.,"Даруй мені багатство, що перевершує мою уяву.",Schenk mij rijkdom voorbij mijn verbeelding.,Bana hayal edemeyeceğim kadar zenginlik bahşet.
L_OW_CLOCK3,,Allow me to train with you so that I might better understand the evils that lurk in Damarel.,私にあなたと共に修行させてください。そうすれば、ダマレルに潜む邪悪なものをより深く理解できるでしょう。,"Erlaubt mir, mit Euch zu trainieren, damit ich die Übel, die in Damarel lauern, besser verstehen kann.",Permettez-moi de m'entraîner avec vous afin que je puisse mieux comprendre les maux qui rôdent à Damarel.,Permíteme entrenar contigo para que pueda comprender mejor los males que acechan en Damarel.,Permita-me treinar com você para que eu possa entender melhor os males que espreitam em Damarel.,"Позвольте мне тренироваться с вами, чтобы я мог лучше понять зло, таящееся в Дамареле.",Permettimi di allenarmi con te così che io possa comprendere meglio i mali che si nascondono a Damarel.,請允許我與你一同訓練，好讓我能更加了解潛伏在達瑪雷爾的邪惡勢力。,请允许我与你一起训练，这样我才能更好地了解潜伏在达玛瑞尔的邪恶。,다마렐에 숨어있는 악을 더 잘 이해할 수 있도록 당신과 함께 훈련하게 해주십시오.,"Pozwól mi trenować z tobą, abym mógł lepiej zrozumieć zło czające się w Damarel.","Дозвольте мені тренуватися з вами, щоб я міг краще зрозуміти зло, яке причаїлося в Дамарелі.",Sta me toe om met je te trainen zodat ik de kwade krachten die in Damarel schuilen beter kan begrijpen.,Damarel'de pusuya yatmış kötülükleri daha iyi anlayabilmem için benimle antrenman yapmana izin ver.
L_OW_CLOCK4,,Walk away.,立ち去る。,Weggehen.,S'éloigner.,Márchate.,Vá embora.,Уйти.,Allontanati.,離開。,离开。,떠나가기.,Odejdź.,Йти геть.,Wegwandelen.,Uzaklaş.
L_OW_CLOCK5,,Voice of Alexandria:\nGranted. Use this power to cleanse Damarel of evil.,アレクサンドリアの声：\n承認する。この力を使ってダマレルから悪を浄化せよ。,"Stimme von Alexandria:\nGewährt. Nutze diese Macht, um Damarel vom Bösen zu reinigen.",Voix d'Alexandria :\nAccordé. Utilisez ce pouvoir pour purger Damarel du mal.,Voz de Alexandria:\nConcedido. Usa este poder para limpiar Damarel del mal.,Voz de Alexandria:\nConcedido. Use este poder para purificar Damarel do mal.,"Голос Александрии:\nДаровано. Используй эту силу, чтобы очистить Дамарель от зла.",Voce di Alexandria:\nAccordato. Usa questo potere per purificare Damarel dal male.,亞歷山卓之聲：\n准許。用此力量清除達瑪雷爾的邪惡。,亚历山大的声音：\n已赐予你力量。用此力量清除达玛瑞尔的邪恶。,알렉산드리아의 목소리:\n허락하노라. 이 힘으로 다마렐에서 악을 정화하라.,"Głos Aleksandrii:\nUdzielone. Użyj tej mocy, by oczyścić Damarel ze zła.","Голос Александрії:\nНадано. Використай цю силу, щоб очистити Дамарел від зла.",Stem van Alexandria:\nToegekend. Gebruik deze kracht om Damarel te zuiveren van het kwaad.,Alexandria'nın Sesi:\nKabul edildi. Bu gücü Damarel'i kötülükten arındırmak için kullan.
L_OW_CLOCK6,,"Voice of Alexandria:\nWealth beyond your imagination? I can hardly entertain such a greedy ask. Still, I will grant you a small token of my coffers.",アレクサンドリアの声：\n想像を超える富？そのような強欲な願いに応えるのは難しいわね。それでも、私の財宝から小さな贈り物を与えましょう。,Stimme von Alexandria:\nReichtum jenseits deiner Vorstellung? Ich kann eine so gierige Bitte kaum dulden. Dennoch werde ich dir eine kleine Gabe aus meinen Schatzkammern gewähren.,"Voix d'Alexandrie :\nUne richesse au-delà de votre imagination ? Je peux difficilement satisfaire une demande aussi cupide. Néanmoins, je vous accorderai un modeste témoignage de mes coffres.","Voz de Alejandría:\n¿Riqueza más allá de tu imaginación? Difícilmente puedo considerar una petición tan codiciosa. Aun así, te concederé una pequeña muestra de mis arcas.","Voz de Alexandria:\nRiqueza além da sua imaginação? Dificilmente posso considerar um pedido tão ganancioso. Ainda assim, conceder-lhe-ei uma pequena amostra dos meus cofres.","Голос Александрии:\nБогатство за пределами вашего воображения? Я едва ли могу потакать такой жадной просьбе. Тем не менее, я дарую вам небольшую часть из моих сокровищ.","Voce di Alessandria:\nRicchezza oltre ogni tua immaginazione? Posso a malapena considerare una richiesta così avida. Tuttavia, ti concederò un piccolo segno delle mie casse.",亞歷山大之聲：\n超乎你想像的財富？我幾乎無法接受如此貪婪的請求。不過，我還是會賜予你我寶庫中的一小份禮物。,亚历山大的声音：\n超乎你想象的财富？我很难满足如此贪婪的请求。不过，我会赐予你我宝库中的一点小小心意。,"알렉산드리아의 목소리:\n상상을 초월하는 부? 그런 탐욕스러운 요구는 도저히 받아들일 수 없군요. 그래도, 내 금고에서 작은 선물 하나는 주겠습니다.","Głos Aleksandrii:\nBogactwo poza twoją wyobraźnią? Trudno mi przystać na tak chciwą prośbę. Mimo to, udzielę ci niewielkiego datku z moich skarbców.","Голос Александрії:\nБагатство поза вашою уявою? Я навряд чи можу задовольнити таке жадібне прохання. Втім, я дарую вам невеличкий знак моєї скарбниці.",Stem van Alexandria:\nRijkdom voorbij je verbeelding? Ik kan zo'n hebzuchtig verzoek nauwelijks overwegen. Toch zal ik je een kleine gift uit mijn schatkist schenken.,"Alexandria'nın Sesi:\nHayal edebileceğinin ötesinde zenginlik mi? Böylesine açgözlü bir isteği kabul etmem zor. Yine de, hazinelerimden küçük bir armağan vereceğim sana."
L_OW_CLOCK7,,"Voice of Alexandria:\nA noble ask, indeed. Very well.\n\nPrepare yourself!",アレクサンドリアの声：\n高貴なお願いですね。よろしい。\n\n心の準備をしなさい！,"Stimme von Alexandria:\nEine edle Bitte, in der Tat. Nun gut.\n\nMach dich bereit!","Voix d'Alexandrie :\nUne noble requête, en effet. Très bien.\n\nPréparez-vous !","Voz de Alexandria:\nUna petición noble, sin duda. Muy bien.\n\nPrepárate!","Voz de Alexandria:\nUm pedido nobre, de fato. Muito bem.\n\nPrepare-se!",Голос Александрии:\nВоистину благородная просьба. Что ж.\n\nПриготовься!,"Voce di Alexandria:\nUna richiesta nobile, davvero. Molto bene.\n\nPreparati!",亞歷山卓之聲：\n確實是高尚的請求。很好。\n\n做好準備吧！,亚历山大的声音：\n确实是高尚的请求。很好。\n\n做好准备吧！,알렉산드리아의 목소리:\n고귀한 요청이군요. 좋아요.\n\n준비하세요!,Głos Aleksandrii:\nZaprawdę szlachetna prośba. Dobrze więc.\n\nPrzygotuj się!,Голос Александрії:\nВоістину шляхетне прохання. Дуже добре.\n\nПриготуйся!,"Stem van Alexandria:\nEen nobel verzoek, inderdaad. Zeer wel.\n\nBereid je voor!","Aleksandriya'nın Sesi:\nSoylu bir istek, gerçekten. Pekâlâ.\n\nHazırlan!"
L_OW_BATTERY,,This seems useful. Perhaps you should hold on to it.,これは役に立ちそうだ。持っておいた方がいいかもしれない。,Das scheint nützlich zu sein. Vielleicht solltest du es behalten.,Cela semble utile. Peut-être devriez-vous le garder.,Esto parece útil. Quizás deberías conservarlo.,Isso parece útil. Talvez você deva guardá-lo.,"Это выглядит полезным. Возможно, стоит сохранить это.",Sembra utile. Forse dovresti conservarlo.,這看起來很有用。也許你應該保留它。,这看起来很有用。也许你应该留着它。,이것은 유용해 보이네요. 아마도 가지고 있는 게 좋을 것 같습니다.,To wydaje się przydatne. Być może powinieneś to zatrzymać.,"Це здається корисним. Мабуть, варто це зберегти.",Dit lijkt nuttig. Misschien kun je het beter bewaren.,Bu faydalı görünüyor. Belki yanında tutmalısın.
L_OW_SCRAP,,It seems to be a pile of useless junk.,ただのガラクタの山のようだ。,Es scheint ein Haufen nutzloser Plunder zu sein.,Ça semble être un tas de déchets inutiles.,Parece ser un montón de basura inútil.,Parece ser uma pilha de lixo inútil.,"Похоже, это куча бесполезного хлама.",Sembra essere un mucchio di robaccia inutile.,這似乎是一堆沒用的垃圾。,看起来是一堆没用的垃圾。,쓸모없는 잡동사니 더미인 것 같다.,Wygląda na stertę bezużytecznych śmieci.,"Схоже, це купа непотрібного мотлоху.",Het lijkt een stapel nutteloze rommel te zijn.,Yararsız hurda yığını gibi görünüyor.
L_OW_GENERATOR1,,The machine hums with energy.,機械はエネルギーを帯びて唸っている。,Die Maschine summt vor Energie.,La machine bourdonne d'énergie.,La máquina vibra con energía.,A máquina vibra com energia.,Машина гудит от энергии.,La macchina ronza di energia.,這台機器嗡嗡作響，充滿能量。,这台机器嗡嗡作响，充满能量。,기계가 에너지로 윙윙거린다.,Maszyna brzęczy energią.,Машина гуде від енергії.,De machine zoemt van energie.,Makine enerjiyle uğulduyor.
L_OW_GENERATOR2,,You insert a battery into the machine. It begins to hum vibrantly and spits out a bag of treasure!,機械にバッテリーを挿入した。機械は活気づいて振動し始め、宝物の袋を吐き出した！,Du steckst eine Batterie in die Maschine. Sie beginnt lebendig zu summen und spuckt einen Beutel mit Schätzen aus!,Vous insérez une pile dans la machine. Elle commence à vibrer intensément et crache un sac de trésors !,Insertas una batería en la máquina. ¡Comienza a zumbar intensamente y escupe una bolsa de tesoro!,Você insere uma bateria na máquina. Ela começa a zumbir intensamente e cospe um saco de tesouros!,Вы вставляете батарейку в машину. Она начинает ярко гудеть и выплёвывает мешок с сокровищами!,Inserisci una batteria nella macchina. Inizia a ronzare intensamente e sputa fuori un sacchetto di tesori!,你將電池插入機器中。它開始充滿活力地嗡嗡作響，並吐出一袋寶藏！,你将电池插入机器。它开始充满活力地嗡嗡作响，吐出了一袋宝藏！,기계에 배터리를 넣었다. 기계가 활기차게 윙윙거리더니 보물 주머니를 뱉어냈다!,Wkładasz baterię do maszyny. Zaczyna ona intensywnie buczeć i wypluwa worek ze skarbami!,Ви вставляєте батарейку в машину. Вона починає яскраво гудіти і випльовує мішок зі скарбами!,Je plaatst een batterij in de machine. Deze begint levendig te zoemen en spuugt een zak met schatten uit!,Makineye bir pil takıyorsun. Canlı bir şekilde vızıldamaya başlıyor ve bir hazine çantası çıkarıyor!
L_OW_GENERATOR3,,"There's an empty slot on this machine, as if it's missing a part.",この機械には空きスロットがあり、部品が欠けているようだ。,"An dieser Maschine ist ein leerer Steckplatz, als würde ein Teil fehlen.","Il y a un emplacement vide sur cette machine, comme s'il lui manquait une pièce.","Hay un espacio vacío en esta máquina, como si le faltara una pieza.","Há um espaço vazio nesta máquina, como se estivesse faltando uma peça.","На этом механизме есть пустой слот, как будто в нём не хватает детали.","C'è uno spazio vuoto su questa macchina, come se mancasse un pezzo.",這台機器上有一個空槽，好像缺少了一個零件。,这台机器上有一个空槽，好像缺少了一个零件。,이 기계에는 부품이 빠진 것처럼 빈 슬롯이 있다.,"W tej maszynie jest puste miejsce, jakby brakowało jakiejś części.","На цьому механізмі є порожній слот, ніби в ньому не вистачає деталі.","Er is een lege gleuf op deze machine, alsof er een onderdeel ontbreekt.","Bu makinede boş bir yuva var, sanki bir parçası eksikmiş gibi."
L_OW_SHINYGEARS,,"As you approach the seemingly-harmless pile of cogs, they begin to emit a horrible grinding sound. As if by magic, they begin to congeal and connect, forming a frightening war machine right before your very eyes.\n\nThe machine attacks!",一見無害に見えた歯車の山に近づくと、それらは恐ろしい軋む音を発し始めた。まるで魔法のように、歯車たちは凝固し結合し始め、あなたの目の前で恐ろしい戦争マシンを形成していく。\n\nマシンが攻撃してきた！,"Als du dich dem scheinbar harmlosen Haufen von Zahnrädern näherst, beginnen sie ein schreckliches Mahlgeräusch von sich zu geben. Wie durch Zauberei beginnen sie zu verschmelzen und sich zu verbinden, und formen direkt vor deinen Augen eine furchterregende Kriegsmaschine.\n\nDie Maschine greift an!","Alors que vous vous approchez de ce qui semble être un inoffensif tas de rouages, ils commencent à émettre un horrible bruit de grincement. Comme par magie, ils se mettent à se coaguler et à se connecter, formant une effrayante machine de guerre juste sous vos yeux.\n\nLa machine attaque !","Al acercarte a la aparentemente inofensiva pila de engranajes, estos comienzan a emitir un horrible sonido chirriante. Como por arte de magia, empiezan a congelarse y conectarse, formando una aterradora máquina de guerra justo ante tus propios ojos.\n\n¡La máquina ataca!","Ao se aproximar da pilha aparentemente inofensiva de engrenagens, elas começam a emitir um som horrível de rangido. Como que por mágica, elas começam a se aglutinar e conectar, formando uma assustadora máquina de guerra bem diante dos seus olhos.\n\nA máquina ataca!","Когда вы приближаетесь к кажущейся безобидной куче шестерёнок, они начинают издавать ужасный скрежещущий звук. Словно по волшебству, они начинают сливаться и соединяться, формируя прямо на ваших глазах пугающую боевую машину.\n\nМашина атакует!","Mentre ti avvicini al cumulo di ingranaggi apparentemente innocuo, questi iniziano a emettere un terribile suono stridente. Come per magia, cominciano a coagularsi e connettersi, formando una spaventosa macchina da guerra proprio davanti ai tuoi occhi.\n\nLa macchina attacca!",當你接近這看似無害的齒輪堆時，它們開始發出可怕的磨擦聲。彷彿受到魔法驅使，齒輪們開始凝聚並相互連接，就在你眼前形成了一台駭人的戰爭機器。\n\n機器發動攻擊！,当你靠近这堆看似无害的齿轮时，它们开始发出可怕的摩擦声。仿佛被施了魔法一般，它们开始凝聚并连接在一起，就在你的眼前形成了一台恐怖的战争机器。\n\n机器发起了攻击！,"겉보기에 무해해 보이는 톱니바퀴 더미에 다가가자, 그것들이 끔찍한 갈리는 소리를 내기 시작합니다. 마법에 걸린 듯이, 그것들이 뭉치고 연결되어 당신의 눈앞에서 무시무시한 전쟁 기계로 변합니다.\n\n기계가 공격합니다!","Gdy zbliżasz się do pozornie niegroźnej sterty trybików, zaczynają one wydawać okropny, zgrzytliwy dźwięk. Jakby za sprawą magii, zaczynają się zlepiać i łączyć, tworząc przerażającą machinę wojenną na twoich oczach.\n\nMaszyna atakuje!","Коли ви наближаєтесь до начебто нешкідливої купи шестерень, вони починають видавати жахливий скрегіт. Ніби за допомогою магії, вони починають згущуватися та з'єднуватися, формуючи прямо перед вашими очима страхітливу бойову машину.\n\nМашина атакує!","Terwijl je de ogenschijnlijk ongevaarlijke stapel tandwielen nadert, beginnen ze een verschrikkelijk malend geluid te maken. Als door magie beginnen ze samen te klonteren en te verbinden, en vormen een angstaanjagend oorlogstuig recht voor je ogen.\n\nDe machine valt aan!","Görünüşte zararsız olan dişli yığınına yaklaştığınızda, korkunç bir öğütme sesi çıkarmaya başlarlar. Sanki sihirle, birleşip bağlanmaya başlarlar ve gözlerinizin önünde korkutucu bir savaş makinesine dönüşürler.\n\nMakine saldırıyor!"
L_OW_MUSIC_CRYSTALS_DONE,,You have already played this instrument.,この楽器はすでに演奏済みです。,Du hast dieses Instrument bereits gespielt.,Vous avez déjà joué de cet instrument.,Ya has tocado este instrumento.,Você já tocou este instrumento.,Вы уже играли на этом инструменте.,Hai già suonato questo strumento.,你已經演奏過這個樂器了。,你已经演奏过这个乐器了。,당신은 이미 이 악기를 연주했습니다.,Już grałeś na tym instrumencie.,Ви вже грали на цьому інструменті.,Je hebt dit instrument al bespeeld.,Bu enstrümanı zaten çaldın.
L_OW_MUSIC_CRYSTALS_OPT1,,playing Note A,ノートAを演奏中,Note A spielen,jouer la Note A,tocando Nota A,tocando Nota A,играя ноту А,suonando la Nota A,演奏音符A,演奏音符A,노트 A 연주 중,granie Nuty A,граю Ноту А,noot A spelen,nota A çalınıyor
L_OW_MUSIC_CRYSTALS_OPT2,,playing Note B,ノートBを演奏中,Note B spielen,jouer la Note Si,tocando Nota B,tocando Nota B,играя ноту B,suonando Nota B,演奏B音符,演奏音符B,B 음 연주하기,granie Nuty B,граємо ноту B,noot B spelen,B Notasını Çalma
L_OW_MUSIC_CRYSTALS_OPT3,,playing Note C,ノートCを演奏中,Note C spielen,jouer la Note Do,tocando Nota C,tocando Nota C,играя ноту До,suonando Nota Do,演奏C音,演奏音符C,C 음 연주하기,granie nuty C,граю ноту До,noot C spelen,Do notası çalınıyor
L_OW_MUSIC_CRYSTALS_OPT4,,playing Note D,ノートDを演奏中,Note D spielen,jouer la Note Ré,tocando Nota D,tocando Nota Ré,играя ноту Ре,suonando Nota D,演奏D音,演奏音符D,D 음 연주,granie nuty D,граю ноту Ре,noot D spelen,D Notasını Çalma
